id,elec_type_name,volt_name,,contract_cap,run_cap,shift_no,build_date,cancel_date,chk_cycle,last_chk_date,tmp_name,tmp_date
183871506,城镇居民生活用电,交流220V,居民生活<1kV(合表),2.0,2.0,1.0,2003-03-24 09:49:00,,24,2003-03-24 00:00:00,非临时用电,
183871656,城镇居民生活用电,交流380V,居民生活<1kV(合表),45.0,45.0,4.0,2003-04-24 10:20:00,,24,2003-04-24 00:00:00,非临时用电,
183871859,城镇居民生活用电,交流220V,居民生活<1kV(合表),2.0,2.0,1.0,2003-04-24 10:23:00,,24,2003-04-24 00:00:00,非临时用电,
183872215,城镇居民生活用电,交流220V,居民生活<1kV(合表),2.0,2.0,1.0,2003-06-09 10:43:00,,24,2003-06-09 00:00:00,非临时用电,
183872218,城镇居民生活用电,交流380V,居民生活<1kV(合表),30.0,30.0,,2003-06-09 10:43:00,,24,2003-06-09 00:00:00,非临时用电,
183872237,城镇居民生活用电,交流220V,居民生活<1kV(合表),2.0,2.0,1.0,2003-01-21 15:51:00,,24,2003-01-21 00:00:00,非临时用电,
183872242,城镇居民生活用电,交流220V,居民生活<1kV(合表),2.0,2.0,1.0,2003-01-21 15:51:00,,24,2003-01-21 00:00:00,非临时用电,
183872244,城镇居民生活用电,交流220V,居民生活<1kV(合表),2.0,2.0,1.0,2003-01-21 15:51:00,,24,2003-01-21 00:00:00,非临时用电,
183872468,城镇居民生活用电,交流380V,居民生活<1kV(合表),3.0,3.0,1.0,2003-05-22 09:43:00,,24,2003-05-22 00:00:00,非临时用电,
183872676,城镇居民生活用电,交流220V,居民生活<1kV(合表),2.0,2.0,1.0,2003-06-24 09:05:00,,24,2003-06-24 00:00:00,非临时用电,
183872677,城镇居民生活用电,交流220V,居民生活<1kV(合表),2.0,2.0,1.0,2003-06-24 09:05:00,,24,2003-06-24 00:00:00,非临时用电,
183872732,城镇居民生活用电,交流220V,居民生活<1kV(合表),2.0,2.0,1.0,2003-05-19 09:29:00,,24,2003-05-19 00:00:00,非临时用电,
183872737,城镇居民生活用电,交流220V,居民生活<1kV(合表),2.0,2.0,1.0,2003-05-22 09:42:00,,24,2003-05-22 00:00:00,非临时用电,
183873090,城镇居民生活用电,交流380V,居民生活<1kV(合表),24.0,24.0,4.0,2003-04-24 10:17:00,,24,2003-04-24 00:00:00,非临时用电,
2873411875,非居民照明,交流220V,居民生活<1kV(合表),13.0,13.0,,2019-12-20 15:19:00,,120,2019-12-20 15:19:00,非临时用电,
2873424971,非居民照明,交流220V,居民生活<1kV(合表),13.0,13.0,,2019-12-20 15:25:00,,120,2019-12-20 15:25:00,非临时用电,
2875994021,乡村居民生活用电,交流220V,居民生活<1kV(合表),13.0,13.0,,2019-12-24 11:51:00,,120,2019-12-24 11:51:00,非临时用电,
2876073714,城镇居民生活用电,交流380V,居民生活<1kV(合表),528.0,528.0,,2019-12-26 16:00:00,,120,2019-12-26 16:00:00,非临时用电,
2877891735,城镇居民生活用电,交流380V,居民生活<1kV(合表),660.0,660.0,,2019-12-26 16:20:00,,120,2019-12-26 16:20:00,非临时用电,
2878365290,城镇居民生活用电,交流220V,居民生活<1kV(合表),13.0,13.0,,2019-12-27 15:24:00,,120,2019-12-27 15:24:00,非临时用电,
183779385,城镇居民生活用电,交流220V,居民生活<1kV(合表),4.0,4.0,1.0,2000-01-01 00:00:00,,24,2000-01-01 00:00:00,非临时用电,
183779434,城镇居民生活用电,交流220V,居民生活<1kV(合表),4.0,4.0,1.0,2000-01-01 00:00:00,,24,2000-01-01 00:00:00,非临时用电,
183779756,城镇居民生活用电,交流220V,居民生活<1kV(合表),2.0,2.0,1.0,2000-01-01 00:00:00,,24,2000-01-01 00:00:00,非临时用电,
183779816,城镇居民生活用电,交流220V,居民生活<1kV(合表),2.0,2.0,1.0,2000-01-01 00:00:00,,24,2000-01-01 00:00:00,非临时用电,
183779818,城镇居民生活用电,交流220V,居民生活<1kV(合表),2.0,2.0,1.0,2000-01-01 00:00:00,,24,2000-01-01 00:00:00,非临时用电,
183779819,城镇居民生活用电,交流220V,居民生活<1kV(合表),2.0,2.0,1.0,2000-01-01 00:00:00,,24,2000-01-01 00:00:00,非临时用电,
183779820,城镇居民生活用电,交流220V,居民生活<1kV(合表),2.0,2.0,1.0,2000-01-01 00:00:00,,24,2000-01-01 00:00:00,非临时用电,
183779822,城镇居民生活用电,交流220V,居民生活<1kV(合表),2.0,2.0,1.0,2000-01-01 00:00:00,,24,2000-01-01 00:00:00,非临时用电,
183779841,城镇居民生活用电,交流220V,居民生活<1kV(合表),2.0,2.0,1.0,2000-01-01 00:00:00,,24,2000-01-01 00:00:00,非临时用电,
183780164,城镇居民生活用电,交流220V,居民生活<1kV(合表),4.0,4.0,1.0,2008-12-24 16:02:00,,24,2008-12-24 00:00:00,非临时用电,
183780166,城镇居民生活用电,交流220V,居民生活<1kV(合表),4.0,4.0,1.0,2008-12-24 16:02:00,,24,2008-12-24 00:00:00,非临时用电,
183780559,城镇居民生活用电,交流220V,居民生活<1kV(合表),4.0,4.0,1.0,2008-12-24 16:02:00,,24,2008-12-24 00:00:00,非临时用电,
183781487,城镇居民生活用电,交流220V,居民生活<1kV(合表),1.0,1.0,1.0,2000-01-01 00:00:00,,24,2000-01-01 00:00:00,非临时用电,
183781783,城镇居民生活用电,交流220V,居民生活<1kV(合表),4.0,4.0,1.0,2008-12-24 16:03:00,,24,2008-12-24 00:00:00,非临时用电,
183781956,城镇居民生活用电,交流220V,居民生活<1kV(合表),4.0,4.0,,2008-12-24 16:03:00,,24,2008-12-24 00:00:00,非临时用电,
183782103,城镇居民生活用电,交流220V,居民生活<1kV(合表),4.0,4.0,,2008-12-24 16:02:00,,24,2008-12-24 00:00:00,非临时用电,
183782413,城镇居民生活用电,交流220V,居民生活<1kV(合表),4.0,4.0,1.0,2008-12-24 16:02:00,,24,2008-12-24 00:00:00,非临时用电,
183782415,城镇居民生活用电,交流220V,居民生活<1kV(合表),4.0,4.0,1.0,2008-12-24 16:02:00,,24,2008-12-24 00:00:00,非临时用电,
183782924,城镇居民生活用电,交流220V,居民生活<1kV(合表),8.0,8.0,1.0,2008-12-24 16:06:00,,24,2008-12-24 00:00:00,非临时用电,
183783381,城镇居民生活用电,交流220V,居民生活<1kV(合表),2.0,2.0,1.0,2000-01-01 00:00:00,,24,2000-01-01 00:00:00,非临时用电,
183783736,城镇居民生活用电,交流380V,居民生活<1kV(合表),6.0,6.0,1.0,2000-01-01 00:00:00,,24,2000-01-01 00:00:00,非临时用电,
183784389,城镇居民生活用电,交流220V,居民生活<1kV(合表),8.0,8.0,1.0,2008-12-24 16:06:00,,24,2008-12-24 00:00:00,非临时用电,
183784638,城镇居民生活用电,交流220V,居民生活<1kV(合表),8.0,8.0,1.0,2008-12-24 16:06:00,,24,2008-12-24 00:00:00,非临时用电,
183786558,非居民照明,交流220V,居民生活<1kV(合表),6.0,6.0,1.0,2000-01-01 00:00:00,,24,2000-01-01 00:00:00,非临时用电,
183786900,非居民照明,交流220V,居民生活<1kV(合表),8.0,8.0,1.0,2000-01-01 00:00:00,,24,2000-01-01 00:00:00,非临时用电,
183788675,商业用电,交流220V,居民生活<1kV(合表),2.0,2.0,1.0,2000-01-01 00:00:00,,24,2000-01-01 00:00:00,非临时用电,
183790516,商业用电,交流380V,居民生活<1kV(合表),36.0,36.0,4.0,2000-01-01 00:00:00,,24,2019-09-02 00:00:00,非临时用电,
183790644,城镇居民生活用电,交流380V,居民生活<1kV(合表),12.0,12.0,1.0,2000-01-01 00:00:00,,24,2012-02-13 00:00:00,非临时用电,
183795642,城镇居民生活用电,交流220V,居民生活<1kV(合表),2.0,2.0,1.0,2000-01-01 00:00:00,,24,2000-01-01 00:00:00,非临时用电,
183797340,城镇居民生活用电,交流220V,居民生活<1kV(合表),2.0,2.0,1.0,2000-01-01 00:00:00,,24,2000-01-01 00:00:00,非临时用电,
183798749,非居民照明,交流380V,居民生活<1kV(合表),15.0,15.0,1.0,2000-01-01 00:00:00,,24,2008-01-01 00:00:00,非临时用电,
183799707,非居民照明,交流220V,居民生活<1kV(合表),2.0,2.0,1.0,2000-01-01 00:00:00,,24,2000-01-01 00:00:00,非临时用电,
183801323,城镇居民生活用电,交流220V,居民生活<1kV(合表),2.0,2.0,1.0,2000-01-01 00:00:00,,24,2000-01-01 00:00:00,非临时用电,
183801642,商业用电,交流220V,居民生活<1kV(合表),4.0,4.0,1.0,2000-01-01 00:00:00,,24,2000-01-01 00:00:00,非临时用电,
183804584,居民生活用电,交流220V,居民生活<1kV(合表),2.0,2.0,1.0,2000-01-01 00:00:00,,24,2000-01-01 00:00:00,非临时用电,
183806514,城镇居民生活用电,交流220V,居民生活<1kV(合表),2.0,2.0,1.0,2000-01-01 00:00:00,,24,2000-01-01 00:00:00,非临时用电,
183806515,城镇居民生活用电,交流220V,居民生活<1kV(合表),2.0,2.0,1.0,2000-01-01 00:00:00,,24,2000-01-01 00:00:00,非临时用电,
183806516,城镇居民生活用电,交流220V,居民生活<1kV(合表),2.0,2.0,1.0,2000-01-01 00:00:00,,24,2000-01-01 00:00:00,非临时用电,
183806749,城镇居民生活用电,交流220V,居民生活<1kV(合表),2.0,2.0,1.0,2000-01-01 00:00:00,,24,2000-01-01 00:00:00,非临时用电,
183806811,城镇居民生活用电,交流220V,居民生活<1kV(合表),2.0,2.0,1.0,2000-01-01 00:00:00,,24,2000-01-01 00:00:00,非临时用电,
183807969,城镇居民生活用电,交流220V,居民生活<1kV(合表),8.0,8.0,1.0,2007-01-24 08:59:00,,24,2007-01-24 00:00:00,非临时用电,
183808799,居民生活用电,交流10kV,居民生活1_10kV(合表),400.0,400.0,1.0,2000-01-01 00:00:00,,12,2021-04-12 00:00:00,非临时用电,
183810276,城镇居民生活用电,交流380V,居民生活<1kV(合表),36.0,36.0,4.0,2000-01-01 00:00:00,,24,2000-01-01 00:00:00,非临时用电,
183813157,商业用电,交流10kV,居民生活1_10kV(合表),1250.0,1250.0,1.0,2000-01-01 00:00:00,,12,2021-02-24 00:00:00,非临时用电,
183813715,城镇居民生活用电,交流10kV,居民生活1_10kV(合表),250.0,250.0,1.0,2000-01-01 00:00:00,,12,2021-05-13 00:00:00,非临时用电,
183815389,城镇居民生活用电,交流220V,居民生活<1kV(合表),2.0,2.0,1.0,2000-01-01 00:00:00,,24,2000-01-01 00:00:00,非临时用电,
183815455,非居民照明,交流10kV,居民生活1_10kV(合表),200.0,200.0,1.0,2000-01-01 00:00:00,,12,2021-01-13 00:00:00,非临时用电,
183815621,城镇居民生活用电,交流220V,居民生活<1kV(合表),2.0,2.0,1.0,2000-01-01 00:00:00,,24,2000-01-01 00:00:00,非临时用电,
183815622,城镇居民生活用电,交流220V,居民生活<1kV(合表),2.0,2.0,1.0,2000-01-01 00:00:00,,24,2000-01-01 00:00:00,非临时用电,
183817029,城镇居民生活用电,交流380V,居民生活<1kV(合表),20.0,20.0,1.0,2000-01-01 00:00:00,,24,2000-01-01 00:00:00,非临时用电,
183817324,城镇居民生活用电,交流220V,居民生活<1kV(合表),2.0,2.0,1.0,2000-01-01 00:00:00,,24,2000-01-01 00:00:00,非临时用电,
183817735,城镇居民生活用电,交流220V,居民生活<1kV(合表),2.0,2.0,1.0,2000-01-01 00:00:00,,24,2000-01-01 00:00:00,非临时用电,
183817866,城镇居民生活用电,交流220V,居民生活<1kV(合表),2.0,2.0,1.0,2000-01-01 00:00:00,,24,2000-01-01 00:00:00,非临时用电,
183818033,城镇居民生活用电,交流220V,居民生活<1kV(合表),2.0,2.0,1.0,2000-01-01 00:00:00,,24,2000-01-01 00:00:00,非临时用电,
183818170,城镇居民生活用电,交流220V,居民生活<1kV(合表),2.0,2.0,1.0,2000-01-01 00:00:00,,24,2000-01-01 00:00:00,非临时用电,
183818961,城镇居民生活用电,交流380V,居民生活<1kV(合表),30.0,30.0,1.0,2000-01-01 00:00:00,,24,2000-01-01 00:00:00,非临时用电,
183819009,城镇居民生活用电,交流220V,居民生活<1kV(合表),2.0,2.0,1.0,2000-01-01 00:00:00,,24,2000-01-01 00:00:00,非临时用电,
183819010,城镇居民生活用电,交流220V,居民生活<1kV(合表),2.0,2.0,1.0,2000-01-01 00:00:00,,24,2000-01-01 00:00:00,非临时用电,
183819409,城镇居民生活用电,交流220V,居民生活<1kV(合表),2.0,2.0,1.0,2000-01-01 00:00:00,,24,2000-01-01 00:00:00,非临时用电,
183819410,城镇居民生活用电,交流220V,居民生活<1kV(合表),2.0,2.0,1.0,2000-01-01 00:00:00,,24,2000-01-01 00:00:00,非临时用电,
183820074,城镇居民生活用电,交流220V,居民生活<1kV(合表),2.0,2.0,1.0,2000-01-01 00:00:00,,24,2000-01-01 00:00:00,非临时用电,
183821051,城镇居民生活用电,交流220V,居民生活<1kV(合表),2.0,2.0,1.0,2000-01-01 00:00:00,,24,2000-01-01 00:00:00,非临时用电,
183821056,城镇居民生活用电,交流220V,居民生活<1kV(合表),2.0,2.0,1.0,2000-01-01 00:00:00,,24,2000-01-01 00:00:00,非临时用电,
183822170,城镇居民生活用电,交流220V,居民生活<1kV(合表),2.0,2.0,1.0,2000-01-01 00:00:00,,24,2000-01-01 00:00:00,非临时用电,
183822364,城镇居民生活用电,交流220V,居民生活<1kV(合表),4.0,4.0,1.0,2000-01-01 00:00:00,,24,2000-01-01 00:00:00,非临时用电,
183822365,城镇居民生活用电,交流220V,居民生活<1kV(合表),4.0,4.0,1.0,2000-01-01 00:00:00,,24,2000-01-01 00:00:00,非临时用电,
183822435,城镇居民生活用电,交流380V,居民生活<1kV(合表),66.0,66.0,,2000-01-01 00:00:00,,24,2000-01-01 00:00:00,非临时用电,
183822890,非居民照明,交流220V,居民生活<1kV(合表),2.0,2.0,1.0,2000-01-01 00:00:00,,24,2000-01-01 00:00:00,非临时用电,
183823056,商业用电,交流10kV,居民生活1_10kV(合表),160.0,160.0,1.0,2000-01-01 00:00:00,,12,2021-01-19 00:00:00,非临时用电,
183823242,城镇居民生活用电,交流380V,居民生活<1kV(合表),24.0,24.0,1.0,2000-01-01 00:00:00,,24,2000-01-01 00:00:00,非临时用电,
183823748,城镇居民生活用电,交流220V,居民生活<1kV(合表),2.0,2.0,1.0,2000-01-01 00:00:00,,24,2000-01-01 00:00:00,非临时用电,
183824029,城镇居民生活用电,交流220V,居民生活<1kV(合表),2.0,2.0,1.0,2000-01-01 00:00:00,,24,2000-01-01 00:00:00,非临时用电,
183824031,城镇居民生活用电,交流220V,居民生活<1kV(合表),2.0,2.0,1.0,2000-01-01 00:00:00,,24,2000-01-01 00:00:00,非临时用电,
183824032,城镇居民生活用电,交流220V,居民生活<1kV(合表),2.0,2.0,1.0,2000-01-01 00:00:00,,24,2000-01-01 00:00:00,非临时用电,
183824417,城镇居民生活用电,交流220V,居民生活<1kV(合表),4.0,4.0,1.0,2000-01-01 00:00:00,,24,2000-01-01 00:00:00,非临时用电,
183824911,城镇居民生活用电,交流220V,居民生活<1kV(合表),4.0,4.0,1.0,2000-01-01 00:00:00,,24,2000-01-01 00:00:00,非临时用电,
183824913,城镇居民生活用电,交流220V,居民生活<1kV(合表),4.0,4.0,1.0,2000-01-01 00:00:00,,24,2000-01-01 00:00:00,非临时用电,
183824914,城镇居民生活用电,交流220V,居民生活<1kV(合表),4.0,4.0,1.0,2000-01-01 00:00:00,,24,2000-01-01 00:00:00,非临时用电,
183825444,城镇居民生活用电,交流220V,居民生活<1kV(合表),2.0,2.0,1.0,2000-01-01 00:00:00,,24,2000-01-01 00:00:00,非临时用电,
183825693,城镇居民生活用电,交流220V,居民生活<1kV(合表),4.0,4.0,1.0,2000-01-01 00:00:00,,24,2000-01-01 00:00:00,非临时用电,
183825717,城镇居民生活用电,交流220V,居民生活<1kV(合表),4.0,4.0,1.0,2000-01-01 00:00:00,,24,2000-01-01 00:00:00,非临时用电,
183826015,城镇居民生活用电,交流220V,居民生活<1kV(合表),4.0,4.0,1.0,2000-01-01 00:00:00,,24,2000-01-01 00:00:00,非临时用电,
183826732,城镇居民生活用电,交流220V,居民生活<1kV(合表),2.0,2.0,,2000-01-01 00:00:00,,24,2000-01-01 00:00:00,非临时用电,
183826788,城镇居民生活用电,交流220V,居民生活<1kV(合表),4.0,4.0,1.0,2000-01-01 00:00:00,,24,2000-01-01 00:00:00,非临时用电,
183826950,城镇居民生活用电,交流220V,居民生活<1kV(合表),2.0,2.0,1.0,2000-01-01 00:00:00,,24,2000-01-01 00:00:00,非临时用电,
183827041,非居民照明,交流220V,居民生活<1kV(合表),4.0,4.0,1.0,2000-01-01 00:00:00,,24,2000-01-01 00:00:00,非临时用电,
183827668,城镇居民生活用电,交流220V,居民生活<1kV(合表),4.0,4.0,1.0,2000-01-01 00:00:00,,24,2000-01-01 00:00:00,非临时用电,
183828631,城镇居民生活用电,交流220V,居民生活<1kV(合表),4.0,4.0,1.0,2000-01-01 00:00:00,,24,2000-01-01 00:00:00,非临时用电,
183828693,城镇居民生活用电,交流220V,居民生活<1kV(合表),4.0,4.0,1.0,2000-01-01 00:00:00,,24,2000-01-01 00:00:00,非临时用电,
183830432,城镇居民生活用电,交流220V,居民生活<1kV(合表),4.0,4.0,,2000-01-01 00:00:00,,24,2000-01-01 00:00:00,非临时用电,
183830433,城镇居民生活用电,交流220V,居民生活<1kV(合表),4.0,4.0,,2000-01-01 00:00:00,,24,2000-01-01 00:00:00,非临时用电,
183830434,城镇居民生活用电,交流220V,居民生活<1kV(合表),4.0,4.0,,2000-01-01 00:00:00,,24,2000-01-01 00:00:00,非临时用电,
183830435,城镇居民生活用电,交流220V,居民生活<1kV(合表),4.0,4.0,,2000-01-01 00:00:00,,24,2000-01-01 00:00:00,非临时用电,
183830437,城镇居民生活用电,交流220V,居民生活<1kV(合表),4.0,4.0,,2000-01-01 00:00:00,,24,2000-01-01 00:00:00,非临时用电,
183830440,城镇居民生活用电,交流220V,居民生活<1kV(合表),4.0,4.0,,2000-01-01 00:00:00,,24,2000-01-01 00:00:00,非临时用电,
183831232,城镇居民生活用电,交流220V,居民生活<1kV(合表),2.0,2.0,1.0,2000-01-01 00:00:00,,24,2000-01-01 00:00:00,非临时用电,
183832516,城镇居民生活用电,交流220V,居民生活<1kV(合表),4.0,4.0,1.0,2000-01-01 00:00:00,,24,2000-01-01 00:00:00,非临时用电,
183832557,城镇居民生活用电,交流220V,居民生活<1kV(合表),2.0,2.0,,2000-01-01 00:00:00,,24,2000-01-01 00:00:00,非临时用电,
183832597,城镇居民生活用电,交流220V,居民生活<1kV(合表),2.0,2.0,1.0,2000-01-01 00:00:00,,24,2000-01-01 00:00:00,非临时用电,
183832601,城镇居民生活用电,交流220V,居民生活<1kV(合表),2.0,2.0,1.0,2000-01-01 00:00:00,,24,2000-01-01 00:00:00,非临时用电,
183832602,城镇居民生活用电,交流220V,居民生活<1kV(合表),2.0,2.0,1.0,2000-01-01 00:00:00,,24,2000-01-01 00:00:00,非临时用电,
183832995,城镇居民生活用电,交流220V,居民生活<1kV(合表),2.0,2.0,1.0,2000-01-01 00:00:00,,24,2000-01-01 00:00:00,非临时用电,
183834465,城镇居民生活用电,交流220V,居民生活<1kV(合表),2.0,2.0,1.0,2000-06-02 09:10:00,,24,2000-06-02 00:00:00,非临时用电,
183834472,城镇居民生活用电,交流220V,居民生活<1kV(合表),2.0,2.0,1.0,2000-06-02 09:10:00,,24,2000-06-02 00:00:00,非临时用电,
183834820,城镇居民生活用电,交流220V,居民生活<1kV(合表),2.0,2.0,1.0,2000-01-01 00:00:00,,24,2000-01-01 00:00:00,非临时用电,
183834892,城镇居民生活用电,交流220V,居民生活<1kV(合表),4.0,4.0,1.0,2000-07-03 14:54:00,,24,2000-07-03 00:00:00,非临时用电,
183834936,城镇居民生活用电,交流220V,居民生活<1kV(合表),2.0,2.0,1.0,2000-08-18 15:38:00,,24,2000-08-18 00:00:00,非临时用电,
183835075,城镇居民生活用电,交流380V,居民生活<1kV(合表),10.0,10.0,1.0,2000-05-11 00:00:00,,24,2000-05-11 00:00:00,非临时用电,
183835253,城镇居民生活用电,交流220V,居民生活<1kV(合表),2.0,2.0,1.0,2000-07-20 15:27:00,,24,2000-07-20 00:00:00,非临时用电,
183835811,城镇居民生活用电,交流220V,居民生活<1kV(合表),2.0,2.0,1.0,2000-06-13 10:52:00,,24,2000-06-13 00:00:00,非临时用电,
183835845,城镇居民生活用电,交流220V,居民生活<1kV(合表),2.0,2.0,1.0,2000-08-15 16:00:00,,24,2000-08-15 00:00:00,非临时用电,
183836246,城镇居民生活用电,交流220V,居民生活<1kV(合表),2.0,2.0,1.0,2000-06-23 09:56:00,,24,2000-06-23 00:00:00,非临时用电,
183836384,城镇居民生活用电,交流220V,居民生活<1kV(合表),2.0,2.0,1.0,2000-10-30 16:47:00,,24,2000-10-30 00:00:00,非临时用电,
183836387,城镇居民生活用电,交流220V,居民生活<1kV(合表),2.0,2.0,1.0,2000-10-30 16:47:00,,24,2000-10-30 00:00:00,非临时用电,
